Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,source_country,destination_country
2020-06-30 15:08:25,218.204.14.214,130.133.138.205,17090,45014,ICMP,705,Data,DNS,IoC Detected,91.82,Alert Triggered,Malware,Known Pattern A,Ignored,High,Krish Sachar,Opera/9.59.(X11; Linux x86_64; mni-IN) Presto/2.9.177 Version/10.00,Segment A,"Bellary, Bihar",59.27.104.250,,Alert Data,Firewall,China,Germany
2021-03-05 00:43:56,190.250.93.147,194.7.193.53,54700,22580,UDP,776,Data,HTTP,IoC Detected,86.16,Alert Triggered,Malware,Known Pattern B,Logged,Low,Samarth Desai,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5 rv:5.0; nb-NO) AppleWebKit/532.49.4 (KHTML, like Gecko) Version/5.0.1 Safari/532.49.4",Segment C,"Thrissur, Goa",28.73.142.14,,Alert Data,Server,Colombia,Belgium
2023-07-05 06:07:59,64.26.49.18,92.248.5.62,16667,4287,ICMP,161,Control,HTTP,IoC Detected,28.59,,DDoS,Known Pattern A,Blocked,Medium,Mannat Virk,Mozilla/5.0 (Windows NT 6.2; iu-CA; rv:1.9.0.20) Gecko/4692-12-21 17:47:05 Firefox/3.8,Segment A,"Chittoor, Gujarat",,Log Data,Alert Data,Firewall,United States,Austria
2023-01-23 10:18:35,85.86.20.87,185.212.169.244,53748,6331,ICMP,1126,Control,DNS,IoC Detected,25.23,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Rati Ravel,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0),Segment A,"Munger, Andhra Pradesh",,Log Data,,Firewall,Spain,Denmark
2020-06-18 03:20:40,55.33.242.86,161.5.44.252,33596,39310,ICMP,1248,Control,FTP,IoC Detected,90.19,,DDoS,Known Pattern A,Logged,Low,Mehul Dixit,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/17.0.805.0 Mobile/43N798 Safari/533.0",Segment A,"Tinsukia, West Bengal",,,Alert Data,Server,United States,Austria
2020-02-29 03:59:52,189.119.224.71,213.224.213.136,25453,33866,TCP,742,Data,DNS,,42.15,,Malware,Known Pattern B,Ignored,High,Prerak Batta,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),Segment C,"Bokaro, Haryana",,,Alert Data,Firewall,Brazil,Belgium
2022-11-14 08:08:07,9.174.226.162,168.168.122.4,22883,3551,UDP,646,Data,DNS,,95.69,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Tejas Walia,"Mozilla/5.0 (Windows 95) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/31.0.865.0 Safari/536.2",Segment A,"South Dumdum, Arunachal Pradesh",,Log Data,,Firewall,United States,Ireland
2021-01-09 13:52:26,176.10.7.64,31.33.20.14,28790,30324,UDP,835,Control,FTP,IoC Detected,9.79,Alert Triggered,Malware,Known Pattern B,Logged,High,Khushi Doctor,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),Segment A,"Anand, Karnataka",189.127.179.8,Log Data,,Server,United Kingdom,France
2021-04-22 21:51:06,117.161.208.29,92.64.62.221,35602,41768,ICMP,394,Data,HTTP,,5.22,,DDoS,Known Pattern B,Logged,High,Dishani Kala,Mozilla/5.0 (Windows NT 10.0; ss-ZA; rv:1.9.0.20) Gecko/4941-05-24 02:09:55 Firefox/8.0,Segment B,"Agra, Chhattisgarh",,Log Data,,Firewall,China,Netherlands
2023-07-07 12:42:49,69.63.51.23,37.164.231.49,35538,40753,TCP,1398,Control,HTTP,IoC Detected,81.45,Alert Triggered,Malware,Known Pattern B,Ignored,High,Taimur Som,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3 rv:3.0; mr-IN) AppleWebKit/532.32.5 (KHTML, like Gecko) Version/5.0 Safari/532.32.5",Segment A,"Shivpuri, Chhattisgarh",,,Alert Data,Server,Canada,France
2020-12-19 23:45:15,47.64.171.33,108.141.78.88,49306,58885,ICMP,873,Control,HTTP,,23.03,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Zaina Dhillon,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/60.0.801.0 Safari/536.1",Segment B,"Singrauli, Telangana",,Log Data,Alert Data,Firewall,Germany,Netherlands
2020-09-02 07:20:53,134.228.44.97,132.195.78.221,12098,18268,ICMP,656,Control,FTP,IoC Detected,46.54,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Badal Sinha,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2318-06-19 07:30:58 Firefox/3.8,Segment C,"Kochi, Jharkhand",,Log Data,Alert Data,Firewall,United States,Germany
2021-12-20 02:52:54,97.4.184.78,146.158.242.102,25836,25030,TCP,809,Data,DNS,IoC Detected,30.09,,Intrusion,Known Pattern A,Ignored,Medium,Anahi Bains,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),Segment C,"Alwar, Punjab",,,,Server,United States,Spain
2022-11-26 21:00:14,93.247.78.180,83.190.220.108,23068,25051,UDP,172,Data,HTTP,IoC Detected,71.73,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Nayantara Kar,Opera/9.33.(Windows NT 5.2; the-NP) Presto/2.9.160 Version/11.00,Segment A,"Coimbatore, Haryana",,Log Data,,Server,Germany,Sweden
2020-02-02 07:13:07,187.52.99.216,194.2.117.113,38685,7714,TCP,826,Data,FTP,IoC Detected,43.55,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Vaibhav Boase,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/15.0.847.0 Mobile/07B603 Safari/534.2",Segment C,"Tadipatri, Chhattisgarh",,Log Data,Alert Data,Firewall,Brazil,France
2022-10-13 21:40:05,57.121.236.64,37.91.224.53,29661,8531,ICMP,415,Control,HTTP,,19.0,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Zaina Dass,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4 rv:3.0; en-AG) AppleWebKit/534.49.2 (KHTML, like Gecko) Version/5.0.4 Safari/534.49.2",Segment C,"Munger, Chhattisgarh",63.90.242.9,,Alert Data,Server,United States,Germany
2022-04-18 14:17:21,140.154.154.223,195.88.128.46,34328,62411,TCP,459,Data,DNS,IoC Detected,49.94,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Krish Batta,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.45.2 (KHTML, like Gecko) Version/4.1 Safari/531.45.2",Segment A,"Meerut, Manipur",22.221.39.107,Log Data,Alert Data,Server,United States,Poland
2023-06-09 03:32:56,190.1.121.104,84.177.139.106,49792,27035,ICMP,100,Data,HTTP,,8.44,,Malware,Known Pattern A,Blocked,High,Elakshi Tella,Opera/8.45.(X11; Linux i686; ml-IN) Presto/2.9.164 Version/10.00,Segment C,"Miryalaguda, Rajasthan",,,,Server,Argentina,Germany
2023-08-12 23:39:09,202.98.36.115,90.67.105.148,56142,19019,TCP,1339,Control,DNS,,28.64,Alert Triggered,DDoS,Known Pattern A,Logged,High,Anika Dhar,Mozilla/5.0 (Android 7.0; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0,Segment C,"Ambattur, Rajasthan",,,,Server,China,France
2022-04-06 08:50:06,26.8.68.42,137.193.222.201,11357,30508,TCP,995,Data,FTP,IoC Detected,10.95,,Malware,Known Pattern B,Logged,High,Prerak Sandhu,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0),Segment A,"Gudivada, West Bengal",167.19.124.14,Log Data,,Firewall,United States,Germany
2021-09-28 19:04:21,112.169.111.64,194.185.11.21,4958,33349,TCP,445,Data,FTP,IoC Detected,81.99,,DDoS,Known Pattern B,Ignored,High,Mannat Sanghvi,Opera/9.78.(X11; Linux i686; as-IN) Presto/2.9.165 Version/12.00,Segment C,"Bijapur, Goa",96.10.164.218,Log Data,Alert Data,Server,South Korea,Italy
2021-06-15 12:06:16,52.30.139.73,94.40.26.186,19587,24610,TCP,1017,Control,DNS,IoC Detected,95.33,,Intrusion,Known Pattern B,Ignored,Low,Parinaaz Deol,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:4.0; os-RU) AppleWebKit/533.11.3 (KHTML, like Gecko) Version/5.1 Safari/533.11.3",Segment A,"Junagadh, Nagaland",172.52.94.154,Log Data,,Server,Ireland,Poland
2021-08-04 21:31:16,60.182.242.218,54.247.129.174,65139,4071,TCP,183,Control,DNS,IoC Detected,70.94,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Ishaan Loyal,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2; rv:1.9.6.20) Gecko/6581-09-21 01:10:29 Firefox/3.6.11,Segment B,"Bikaner, West Bengal",,Log Data,Alert Data,Server,China,Ireland
2021-11-25 21:11:59,3.73.211.253,212.202.37.61,60172,15105,ICMP,645,Data,HTTP,IoC Detected,89.48,,DDoS,Known Pattern B,Blocked,Medium,Zara Gola,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1),Segment A,"Uluberia, Uttar Pradesh",201.66.235.182,Log Data,Alert Data,Firewall,Germany,Germany
2020-06-23 13:19:17,182.244.143.3,78.233.247.25,5721,19036,UDP,1092,Data,HTTP,IoC Detected,0.73,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Ranbir Date,Opera/8.10.(Windows NT 5.01; gez-ET) Presto/2.9.190 Version/10.00,Segment C,"Mysore, Jharkhand",157.243.193.77,,,Firewall,China,France
2021-11-23 13:28:28,139.252.233.62,94.34.18.134,62468,8970,UDP,1132,Data,FTP,IoC Detected,57.57,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Zoya Aurora,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),Segment A,"Bhavnagar, Mizoram",39.82.117.14,,Alert Data,Firewall,United States,Italy
2023-09-23 23:20:22,104.167.30.177,194.181.43.21,48599,25097,ICMP,1038,Control,FTP,,79.83,,Malware,Known Pattern B,Ignored,Low,Anahita Sandal,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ur-PK) AppleWebKit/534.8.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.8.2",Segment C,"Chandrapur, Uttarakhand",121.199.252.220,Log Data,,Firewall,Italy,Poland
2021-02-11 01:00:01,22.84.156.244,62.42.250.195,35708,6626,UDP,1475,Data,FTP,,49.15,Alert Triggered,DDoS,Known Pattern B,Logged,High,Samarth Deol,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.28.2 (KHTML, like Gecko) Version/5.0 Safari/535.28.2",Segment B,"Tiruchirappalli, Bihar",108.243.65.28,,Alert Data,Firewall,United States,Spain
2023-10-05 16:35:39,23.169.86.250,44.155.74.59,9662,30295,TCP,1354,Control,HTTP,IoC Detected,80.35,,Intrusion,Known Pattern A,Blocked,Medium,Stuvan Agate,Mozilla/5.0 (Windows 98; Win 9x 4.90; kl-GL; rv:1.9.0.20) Gecko/9097-12-04 23:54:57 Firefox/3.6.11,Segment A,"Cuttack, Goa",,Log Data,Alert Data,Firewall,,Ireland
2023-02-15 02:44:06,49.44.19.62,131.228.120.10,50279,32887,UDP,1090,Data,HTTP,,88.63,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Keya Maharaj,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_3 rv:5.0; mr-IN) AppleWebKit/534.19.2 (KHTML, like Gecko) Version/4.0 Safari/534.19.2",Segment C,"Hapur, Arunachal Pradesh",186.68.13.106,Log Data,,Server,India,Finland
2021-04-12 05:07:29,164.197.193.106,35.240.36.114,50492,58773,ICMP,1190,Control,DNS,IoC Detected,22.18,,Malware,Known Pattern B,Logged,High,Trisha Yadav,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/37.0.873.0 Safari/531.0",Segment A,"Ambattur, Punjab",,,Alert Data,Server,United States,Belgium
2021-01-15 07:28:49,64.105.62.220,185.83.219.127,13425,16143,TCP,153,Control,DNS,IoC Detected,18.11,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Ivan Rajagopalan,Mozilla/5.0 (Android 1.5; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,Segment B,"Jaipur, Meghalaya",,Log Data,,Server,United States,Netherlands
2020-04-05 18:03:45,92.13.133.30,130.183.99.243,37989,29888,ICMP,718,Data,DNS,IoC Detected,98.78,,Malware,Known Pattern B,Blocked,High,Krish Subramanian,Opera/9.39.(Windows 98; mt-MT) Presto/2.9.166 Version/10.00,Segment A,"Bilaspur, Chhattisgarh",215.188.190.128,,,Server,United Kingdom,Germany
2021-10-10 17:25:56,205.16.99.156,84.191.127.205,64552,19302,ICMP,1069,Data,HTTP,,34.4,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Amira Bava,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/21.0.804.0 Mobile/84P193 Safari/533.1",Segment B,"Jaunpur, Tamil Nadu",,Log Data,Alert Data,Firewall,United States,Germany
2020-07-07 04:13:12,8.146.254.187,158.47.233.41,58383,38256,TCP,1345,Control,DNS,,54.89,,DDoS,Known Pattern B,Logged,High,Nitara Hegde,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/43.0.862.0 Safari/535.2",Segment C,"Bangalore, Himachal Pradesh",,,,Firewall,China,Italy
2022-02-04 02:33:55,18.162.68.242,213.242.175.226,17377,55008,TCP,665,Data,DNS,IoC Detected,56.66,,DDoS,Known Pattern A,Logged,Low,Zain Agrawal,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.6.3 (KHTML, like Gecko) Version/4.1 Safari/531.6.3",Segment A,"Dehradun, Assam",,,,Firewall,Hong Kong,Sweden
2022-03-31 06:43:19,31.235.108.64,145.92.34.137,57261,63251,UDP,660,Data,FTP,IoC Detected,86.12,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Fateh Sarma,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/56.0.835.0 Safari/535.0",Segment C,"Kolhapur, Haryana",57.31.60.251,Log Data,,Firewall,Germany,Netherlands
2020-02-22 01:10:43,5.56.163.217,178.109.28.179,17591,49263,ICMP,557,Control,FTP,IoC Detected,75.07,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Hrishita Samra,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/18.6n4970.0 Mobile/63P948 Safari/536.2",Segment B,"Nanded, Goa",,,,Server,Spain,Sweden
2023-09-16 09:54:26,110.73.23.249,88.101.82.47,40378,40125,UDP,380,Control,FTP,IoC Detected,93.34,,Malware,Known Pattern B,Ignored,Low,Veer Chokshi,Mozilla/5.0 (Android 4.0.1; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,Segment B,"Durg, Bihar",,,,Firewall,China,Czechia
2023-05-10 02:05:56,213.81.24.81,82.67.22.164,6794,57331,ICMP,899,Data,HTTP,IoC Detected,70.05,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Purab Subramanian,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.892.0 Safari/532.1",Segment B,"Shimoga, Arunachal Pradesh",38.100.95.26,,,Server,United Kingdom,France
2020-06-19 16:09:22,205.53.251.238,53.81.12.180,32126,63138,UDP,535,Control,DNS,,43.35,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Kiaan Madan,Mozilla/5.0 (Windows NT 5.2; si-LK; rv:1.9.1.20) Gecko/3786-11-01 22:45:17 Firefox/3.8,Segment B,"Malegaon, Telangana",101.25.95.27,,Alert Data,Firewall,United States,Germany
2021-09-29 21:26:02,210.3.241.150,88.80.69.236,15991,38157,UDP,1483,Control,FTP,IoC Detected,42.48,,Malware,Known Pattern A,Ignored,Medium,Myra Vora,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),Segment C,"Jabalpur, Odisha",19.214.187.48,Log Data,Alert Data,Firewall,Hong Kong,Italy
2022-07-16 18:47:05,74.183.112.111,62.87.235.15,19844,40316,TCP,1462,Data,DNS,,70.58,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Dhruv Bava,"Mozilla/5.0 (Linux; Android 6.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/35.0.890.0 Safari/534.2",Segment A,"Sangli-Miraj & Kupwad, Jharkhand",,,Alert Data,Firewall,United States,Poland
2023-05-13 17:31:53,42.236.122.8,146.120.180.247,53802,41649,TCP,124,Data,DNS,,98.56,,Malware,Known Pattern B,Logged,Medium,Ritvik Krishna,Opera/8.62.(Windows 95; nds-NL) Presto/2.9.176 Version/10.00,Segment C,"Tadipatri, Uttar Pradesh",174.119.243.74,,,Server,China,Czechia
2022-06-12 04:22:54,209.64.30.186,47.254.183.150,51717,21417,ICMP,117,Control,FTP,IoC Detected,77.38,,Intrusion,Known Pattern B,Blocked,Low,Madhup Din,Opera/8.92.(X11; Linux x86_64; or-IN) Presto/2.9.170 Version/11.00,Segment B,"Malegaon, Tripura",65.253.136.129,Log Data,,Firewall,United States,Germany
2022-06-11 15:09:50,3.8.167.149,62.188.180.219,53091,49088,UDP,837,Data,DNS,IoC Detected,83.77,,Intrusion,Known Pattern B,Blocked,Medium,Lakshay Bhakta,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.31.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.31.3",Segment C,"Kurnool, Maharashtra",211.19.13.237,Log Data,,Firewall,United Kingdom,Netherlands
2020-07-01 07:41:13,10.95.5.20,5.178.64.108,3809,57790,TCP,168,Control,FTP,,66.69,Alert Triggered,Malware,Known Pattern B,Blocked,High,Kashvi Dani,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),Segment A,"Loni, Assam",,Log Data,,Firewall,,Netherlands
2023-08-11 10:04:56,131.208.205.0,213.89.23.200,34807,29867,TCP,301,Control,HTTP,,43.8,,Intrusion,Known Pattern A,Blocked,Low,Dharmajan Bhatti,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; en-DK) AppleWebKit/534.25.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.25.6",Segment C,"Thiruvananthapuram, Mizoram",,Log Data,,Firewall,United States,Sweden
2022-08-10 06:48:55,212.208.24.250,185.100.230.52,9226,34394,UDP,1190,Control,HTTP,IoC Detected,95.69,,Intrusion,Known Pattern B,Logged,High,Kartik Issac,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/21.0.843.0 Safari/534.2",Segment C,"Tumkur, Chhattisgarh",,,,Server,France,Poland
2022-01-30 11:50:58,9.65.4.246,45.149.88.107,65125,5559,UDP,390,Data,FTP,IoC Detected,72.97,,Intrusion,Known Pattern B,Ignored,High,Himmat Tripathi,Opera/9.83.(X11; Linux i686; ia-FR) Presto/2.9.161 Version/10.00,Segment A,"Korba, Odisha",69.124.139.225,Log Data,,Firewall,United States,Netherlands
2022-07-19 05:39:58,151.153.126.35,195.210.68.201,26704,12104,ICMP,79,Data,HTTP,IoC Detected,89.79,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Shayak Walla,Mozilla/5.0 (Windows CE; kn-IN; rv:1.9.2.20) Gecko/3770-11-20 20:34:11 Firefox/3.6.16,Segment C,"Rajkot, Bihar",64.36.100.81,,,Firewall,Singapore,Italy
2020-12-08 22:25:31,195.43.150.100,94.151.166.129,27320,22807,UDP,333,Data,FTP,,28.69,,Intrusion,Known Pattern A,Logged,High,Ehsaan Samra,Opera/8.78.(Windows NT 4.0; ia-FR) Presto/2.9.178 Version/12.00,Segment A,"Hajipur, Bihar",,,Alert Data,Server,France,Denmark
2020-06-10 19:11:38,194.162.12.50,95.22.152.97,32386,1353,TCP,1413,Control,DNS,,91.92,,Intrusion,Known Pattern A,Ignored,Low,Jivin Bhavsar,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/27.0.826.0 Safari/536.1",Segment C,"Muzaffarpur, Assam",16.6.188.96,Log Data,,Server,United States,Spain
2022-03-09 01:40:08,22.102.246.75,91.48.55.234,4112,54951,TCP,533,Control,DNS,,75.29,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Taran Mahajan,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1 rv:4.0; yi-US) AppleWebKit/531.21.1 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.1",Segment B,"Naihati, Assam",,Log Data,Alert Data,Firewall,United States,Germany
2023-07-02 19:04:10,37.197.80.210,194.232.252.81,62581,24436,ICMP,632,Data,DNS,IoC Detected,44.57,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Amani Chaudry,Opera/8.38.(X11; Linux i686; br-FR) Presto/2.9.177 Version/10.00,Segment A,"Shahjahanpur, Tamil Nadu",176.63.242.253,,Alert Data,Server,Sweden,Austria
2022-03-28 13:07:48,200.130.89.57,53.93.50.210,63864,31296,TCP,376,Control,DNS,,38.55,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Divit Biswas,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/46.0.842.0 Safari/534.0",Segment C,"Serampore, Himachal Pradesh",,Log Data,,Server,Brazil,Germany
2023-01-23 16:03:05,117.236.246.49,44.170.177.64,41249,59032,UDP,611,Data,DNS,IoC Detected,6.09,,DDoS,Known Pattern B,Blocked,Low,Tejas Chaudhuri,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),Segment C,"Deoghar, Nagaland",,Log Data,Alert Data,Server,India,Croatia
2022-11-09 10:50:14,165.228.126.147,53.145.99.233,6172,46735,ICMP,466,Data,HTTP,IoC Detected,89.15,Alert Triggered,Malware,Known Pattern B,Logged,High,Pranay Gour,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),Segment B,"Kamarhati, Maharashtra",,Log Data,,Server,Australia,Germany
2023-08-18 04:28:45,161.191.61.197,87.139.68.128,27796,49518,UDP,956,Data,HTTP,IoC Detected,56.86,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Ryan Dash,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/51.0.899.0 Mobile/29B271 Safari/533.2",Segment C,"Aizawl, Goa",,,Alert Data,Firewall,United States,Germany
2020-11-15 02:17:00,140.152.212.231,88.222.132.51,1425,36624,UDP,992,Data,DNS,,43.64,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Dharmajan Saini,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_8; rv:1.9.3.20) Gecko/2477-09-02 15:58:22 Firefox/8.0,Segment C,"Siwan, Telangana",,Log Data,Alert Data,Firewall,United States,Lithuania
2022-09-12 17:19:57,66.204.6.47,86.192.25.150,13343,45242,ICMP,1227,Control,HTTP,IoC Detected,47.69,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Raunak Srinivas,Opera/9.62.(Windows NT 10.0; or-IN) Presto/2.9.178 Version/12.00,Segment B,"Pallavaram, Meghalaya",,,Alert Data,Server,United States,France
2020-03-18 07:08:37,211.136.193.238,87.11.192.87,53967,1640,ICMP,946,Control,HTTP,IoC Detected,93.36,,Malware,Known Pattern A,Blocked,Low,Nishith Yadav,Opera/8.18.(Windows NT 5.01; lb-LU) Presto/2.9.162 Version/12.00,Segment A,"Davanagere, Chhattisgarh",196.221.100.94,Log Data,Alert Data,Server,China,Italy
2023-02-06 01:53:43,153.132.178.203,48.209.183.25,12677,33217,TCP,577,Data,HTTP,,22.28,,Intrusion,Known Pattern B,Blocked,Low,Jhanvi Ram,Opera/8.96.(Windows CE; gez-ET) Presto/2.9.177 Version/11.00,Segment A,"Hubli–Dharwad, Rajasthan",50.76.103.114,Log Data,Alert Data,Firewall,Japan,Ireland
2020-07-17 22:15:22,44.31.45.107,82.141.82.193,25062,48740,UDP,484,Control,HTTP,,83.28,,Intrusion,Known Pattern A,Logged,Low,Samarth Malhotra,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/50.0.824.0 Mobile/22G872 Safari/535.2",Segment A,"Bareilly, Arunachal Pradesh",172.125.170.229,,Alert Data,Firewall,United States,Finland
2020-12-19 02:41:27,113.198.44.73,87.53.115.12,21047,10934,ICMP,980,Control,HTTP,IoC Detected,97.33,,Malware,Known Pattern B,Ignored,Low,Keya Buch,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),Segment A,"Patna, Uttar Pradesh",,Log Data,Alert Data,Server,South Korea,Denmark
2023-06-19 20:36:23,193.164.16.235,217.215.219.247,65190,23069,ICMP,1281,Control,DNS,,25.03,,DDoS,Known Pattern B,Ignored,Low,Sahil Bains,Mozilla/5.0 (Windows 98; Win 9x 4.90; ff-SN; rv:1.9.2.20) Gecko/9611-03-05 10:40:14 Firefox/3.6.10,Segment C,"Vijayawada, Karnataka",9.40.24.140,,,Firewall,Russia,Sweden
2020-05-19 04:22:02,27.197.91.139,212.73.58.199,38848,17708,UDP,529,Control,DNS,,73.51,,DDoS,Known Pattern A,Blocked,High,Anya Ahuja,Opera/9.66.(Windows NT 4.0; cv-RU) Presto/2.9.165 Version/12.00,Segment A,"Mau, Chhattisgarh",63.161.237.84,Log Data,Alert Data,Server,China,Spain
2023-05-04 14:32:06,18.7.77.103,84.0.63.87,19332,52784,UDP,807,Data,FTP,IoC Detected,74.17,,DDoS,Known Pattern A,Blocked,Medium,Taimur Soni,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),Segment C,"Gandhinagar, Maharashtra",,,Alert Data,Firewall,United States,Hungary
2021-10-31 23:14:37,87.104.233.159,78.247.201.231,65283,9838,ICMP,647,Control,HTTP,IoC Detected,9.81,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Zara Hegde,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1),Segment B,"Kavali, Jharkhand",,Log Data,,Server,Denmark,France
2020-11-26 04:44:20,202.185.169.30,193.249.22.203,60755,63682,ICMP,556,Data,FTP,,75.3,Alert Triggered,DDoS,Known Pattern B,Logged,High,Vidur Sant,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/56.0.817.0 Safari/531.0",Segment B,"Bally, Uttarakhand",,,,Firewall,Malaysia,France
